CO_IES;NO_IES;SGL_IES;CO_MANTENEDORA;CO_CATEGORIA_ADMINISTRATIVA;DS_CATEGORIA_ADMINISTRATIVA;CO_ORGANIZACAO_ACADEMICA;DS_ORGANIZACAO_ACADEMICA;CO_MUNICIPIO_IES;NO_MUNICIPIO_IES;CO_UF_IES;SGL_UF_IES;NO_REGIAO_IES;IN_CAPITAL_IES;QT_TEC_TOTAL;QT_TEC_FUND_INCOMP_FEM;QT_TEC_FUND_INCOMP_MASC;QT_TEC_FUND_COMP_FEM;QT_TEC_FUND_COMP_MASC;QT_TEC_MEDIO_FEM;QT_TEC_MEDIO_MASC;QT_TEC_SUPERIOR_FEM;QT_TEC_SUPERIOR_MASC;QT_TEC_ESPECIALIZACAO_FEM;QT_TEC_ESPECIALIZACAO_MASC;QT_TEC_MESTRADO_FEM;QT_TEC_MESTRADO_MASC;QT_TEC_DOUTORADO_FEM;QT_TEC_DOUTORADO_MASC;IN_ACESSO_PORTAL_CAPES;IN_ACESSO_OUTRAS_BASES;IN_REFERENTE;VL_RECEITA_PROPRIA;VL_TRANSFERENCIA;VL_OUTRA_RECEITA;VL_DES_PESSOAL_REM_DOCENTE;VL_DES_PESSOAL_REM_TECNICO;VL_DES_PESSOAL_ENCARGO;VL_DES_CUSTEIO;VL_DES_INVESTIMENTO;VL_DES_PESQUISA;VL_DES_OUTRAS
151;ESCOLA DE ADMINISTRAÇÃO DE EMPRESAS DE SÃO PAULO;FGV-EAESP;110;5;Privada sem fins lucrativos;3;Faculdade;3550308;SAO PAULO;35;SP;Sudeste;1;106;0;0;0;0;22;4;58;7;7;1;4;2;0;1;1;1;2;84042965.4;0;12414286.8;26341356.2;7617345;25367732.2;0;0;3613672.8;32673905.8
446;UNIVERSIDADE DE CRUZ ALTA;UNICRUZ;311;5;Privada sem fins lucrativos;1;Universidade;4306106;CRUZ ALTA;43;RS;Sul;0;227;5;18;10;16;46;40;35;27;20;8;2;0;0;0;1;1;1;26258408.6;0;2646219;12135290.8;4719279.8;1773112.8;3756811.6;580347;1623599.6;4463604.6
1575;CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ;UNIARAXÁ;78;5;Privada sem fins lucrativos;2;Centro Universitário;3104007;ARAXA;31;MG;Sudeste;0;102;5;6;6;7;26;15;16;7;12;2;0;0;0;0;0;1;2;20147548.4;465131.4;468808;5806209.6;3145287.6;3916948.2;6904752.2;758742.8;323701.4;225846
2770;FACULDADE UNIDA DE CAMPINAS;FACUNICAMPS;15445;4;Privada com fins lucrativos;3;Faculdade;5208707;GOIANIA;52;GO;Centro-Oeste;1;18;4;3;0;0;3;3;3;0;2;0;0;0;0;0;1;1;2;6208864.8;0;0;1450548;182375.8;575056.2;622746.4;934781.4;62991.4;1249450.2
60;CENTRO UNIVERSITÁRIO DE FRANCA;UNI-FACEF;2234;7;Especial;2;Centro Universitário;3516200;FRANCA;35;SP;Sudeste;0;30;1;1;0;0;3;0;7;4;8;5;0;1;0;0;1;0;2;14559975.2;0;0;6012159.6;1064061;2201934;3800095.4;1766264.4;674223.4;0
2289;FACULDADE UNIÃO CULTURAL DO ESTADO DE SÃO PAULO;UCESP;1488;5;Privada sem fins lucrativos;3;Faculdade;3502804;ARACATUBA;35;SP;Sudeste;0;10;0;0;0;0;2;4;2;1;1;0;0;0;0;0;0;0;2;328286.6;0;0;93348.2;9271.2;50794.2;79695.4;1241.6;0;8467.2
3393;FACULDADE DE ENSINO SUPERIOR DOM BOSCO;FACDOMBOSCO;2145;4;Privada com fins lucrativos;3;Faculdade;4106407;CORNELIO PROCOPIO;41;PR;Sul;0;29;0;0;6;0;2;1;8;3;8;0;1;0;0;0;1;1;1;3018014;0;456846;1786319;758003;832141;1002568;0;0;781565
11604;FACULDADE ANGLO-AMERICANO DE CHAPECÓ;FAACH;451;5;Privada sem fins lucrativos;3;Faculdade;4204202;CHAPECO;42;SC;Sul;0;4;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;1;591070.2;0;0;258734.2;60000;0;140221.4;7407.6;0;16211.8
718;UNIVERSIDADE POTIGUAR;UNP;481;4;Privada com fins lucrativos;1;Universidade;2408102;NATAL;24;RN;Nordeste;1;880;4;4;5;9;181;153;217;159;69;65;6;7;1;0;0;1;1;243619057.2;0;19217843;70064271.8;29336964.2;33035031.6;59353348.6;902451;86459.2;36555899.4
3680;FACULDADE DE TECNOLOGIA DARCY RIBEIRO;FTDR;2329;4;Privada com fins lucrativos;3;Faculdade;2304400;FORTALEZA;23;CE;Nordeste;1;23;1;3;0;0;3;3;3;1;3;2;2;2;0;0;1;0;1;1702360;0;500184.6;376218.2;615969.4;300168.4;567903.4;36391;0;152991.2
1774;FACULDADE EDUCACIONAL DE PONTA GROSSA;UNIÃO;1176;4;Privada com fins lucrativos;3;Faculdade;4119905;PONTA GROSSA;41;PR;Sul;0;50;0;0;4;4;6;0;17;2;3;2;4;6;1;1;0;1;1;10536683;0;447290;2234342;758840;2187475;1249633;255206;0;849647
11007;FACULDADE CENTRO OESTE;FACEOPAR;3263;4;Privada com fins lucrativos;3;Faculdade;4113304;LARANJEIRAS DO SUL;41;PR;Sul;0;7;0;0;1;0;1;0;1;0;1;2;1;0;0;0;1;1;2;714436.2;0;107852.2;372235.8;85139.6;134526.6;182587;6453.6;11287.4;16039.2
1820;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ;IFPI;4057;1;Pública Federal;4;Instituto Federal de Educação, Ciência e Tecnologia;2211001;TERESINA;22;PI;Nordeste;1;578;0;4;0;1;49;86;24;20;206;170;9;7;1;1;1;1;2;1703386;207500013.4;0;50288324.4;22019669.2;17706012.8;57129306.8;38236578;1375456.6;0
4740;FACULDADE DE PATROCINIO;IESP;3030;4;Privada com fins lucrativos;3;Faculdade;3148103;PATROCINIO;31;MG;Sudeste;0;11;0;0;2;0;5;0;3;1;0;0;0;0;0;0;0;1;1;678952.4;0;0;156895.6;85326.6;79556.2;82659.8;132056.6;12000;65652.2
3294;FACULDADE DE TECNOLOGIA ENIAC-FAPI;ENIAC;1243;4;Privada com fins lucrativos;3;Faculdade;3518800;GUARULHOS;35;SP;Sudeste;0;67;0;0;4;5;15;23;11;4;2;0;1;2;0;0;1;1;1;14597033.2;0;256183;3231225;196409.2;1216434.6;2019617.6;435193.4;0;2005255.8
13014;FACULDADE DE TEOLOGIA DA ARQUIDIOCESE DE BRASÍLIA;FATEO;12227;5;Privada sem fins lucrativos;3;Faculdade;5300108;BRASILIA;53;DF;Centro-Oeste;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;57460.2;82612.2;2303.2;20776.6;9619.4;15141;22280.6;64781;0;842.2
1869;CENTRO UNIVERSITÁRIO DE ITAJUBÁ;FEPI;40;5;Privada sem fins lucrativos;2;Centro Universitário;3132404;ITAJUBA;31;MG;Sudeste;0;142;9;7;6;21;28;26;31;11;2;1;0;0;0;0;1;1;1;21871109;0;558180.8;7116243.6;2342088.4;5575978.6;4030370.2;1890973;401557;1390268.4
2497;FACULDADE ATENEU;FATE;1629;4;Privada com fins lucrativos;3;Faculdade;2304400;FORTALEZA;23;CE;Nordeste;1;121;1;0;5;10;51;29;16;4;3;1;0;1;0;0;1;0;1;18202269.6;0;40838;4167133.8;1799379.8;2311811.4;1234063;1455877.2;0;3837396.8
1887;Faculdade Doctum de Direito da Serra;DOCTUM;218;5;Privada sem fins lucrativos;3;Faculdade;3205002;SERRA;32;ES;Sudeste;0;53;1;2;2;4;15;9;6;1;3;2;3;3;1;1;0;0;1;102067962.6;0;3515939.6;21175298.2;10146037.4;0;13341271.6;1029313.6;0;49693015.8
5394;INSTITUTO DE ENSINO SUPERIOR INTEGRADO-IESI;FENORD;92;5;Privada sem fins lucrativos;3;Faculdade;3168606;TEOFILO OTONI;31;MG;Sudeste;0;52;0;11;1;1;12;8;5;2;7;3;0;1;0;1;0;0;1;3932029.4;0;792422.6;532725.4;1180730.8;1252390.2;812995.6;194018;353670.4;0
838;FACULDADE DE CIÊNCIAS TECNOLÓGICAS DE FORTALEZA;FCTFOR;580;5;Privada sem fins lucrativos;3;Faculdade;2304400;FORTALEZA;23;CE;Nordeste;1;14;0;0;1;1;2;2;1;2;3;0;0;1;1;0;1;0;2;47682.4;0;12950.8;58048;8971.8;1513.2;852.4;12843.2;5623.2;14223
1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;37;2;Pública Estadual;1;Universidade;4109401;GUARAPUAVA;41;PR;Sul;0;247;10;2;0;4;10;32;23;44;61;41;7;12;0;1;0;0;2;0;128013717.8;5098119.4;84040973.2;23994729.6;0;21039804.2;4316456.6;0;0
24;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;UESC;24;2;Pública Estadual;1;Universidade;2913606;ILHEUS;29;BA;Nordeste;0;447;0;17;1;9;63;99;125;67;35;18;9;4;0;0;1;0;2;4153601;167302733;5795781.6;95170931.6;11068503.6;21666854.8;23444211;5060196.2;13882617.2;55912
664;UNIVERSIDADE VILA VELHA;UVV;436;5;Privada sem fins lucrativos;1;Universidade;3205200;VILA VELHA;32;ES;Sudeste;0;283;0;12;1;16;54;69;55;39;24;10;3;0;0;0;1;1;1;121258574;0;450553.2;43924624.2;11858568.8;28464542;8357377;0;1735758.4;15176334.6
15746;Faculdade de Tecnologia do Ipiranga;FATECIPI;33;2;Pública Estadual;3;Faculdade;3550308;SAO PAULO;35;SP;Sudeste;1;13;0;0;0;0;2;2;5;3;0;1;0;0;0;0;1;0;1;0;340552678;0;215275480.2;26065258;68228218.8;8431563.8;22552157.2;0;0
14133;Faculdade Presidente Antônio Carlos de Lambari;FUNEES Lambari;221;5;Privada sem fins lucrativos;3;Faculdade;3137809;LAMBARI;31;MG;Sudeste;0;9;0;0;1;1;2;0;1;0;0;1;1;2;0;0;0;0;2;781065.4;198450;250422.6;372933.6;200810.4;191248;460696;3242.8;0;0
3933;FACULDADE MÉTODO DE SÃO PAULO;FAMESP;2486;4;Privada com fins lucrativos;3;Faculdade;3550308;SAO PAULO;35;SP;Sudeste;1;30;0;3;1;0;1;1;3;0;7;3;7;2;0;2;1;1;2;4469881;0;0;1364399;844811;504556;906890;191474;47089;270422
2320;INSTITUTO SUPERIOR DE EDUCAÇÃO ATENEU;ISEAT;1501;4;Privada com fins lucrativos;3;Faculdade;3205200;VILA VELHA;32;ES;Sudeste;0;6;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;1;1;345456.4;10280;32745;89235;68172;52263.6;178811;0;0;0
1708;INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR;IPESU;1125;5;Privada sem fins lucrativos;3;Faculdade;2611606;RECIFE;26;PE;Nordeste;1;84;1;0;0;0;29;25;22;7;0;0;0;0;0;0;0;0;1;12093862.4;0;1280067.8;2503130.4;1764365.4;1837055.2;9906897.4;134317.6;0;6932.4
3838;FACULDADE DE TECNOLOGIA DO UNIUOL;UNIUOL;1566;4;Privada com fins lucrativos;3;Faculdade;2507507;JOAO PESSOA;25;PB;Nordeste;1;12;0;0;0;0;8;2;2;0;0;0;0;0;0;0;0;1;1;931565.2;0;178369.6;383877.8;158870;178369.6;432650;0;0;6027.4
572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;15589;1;Pública Federal;1;Universidade;3303302;NITEROI;33;RJ;Sudeste;0;4473;42;178;105;137;746;691;392;290;931;462;248;185;40;26;1;1;2;18289170.4;1628256436.4;3992419;412400010.8;343202955.4;557889536;281024709.6;92332129.2;2001869;0
4093;FACULDADE DE TECNOLOGIA DE CURITIBA;FATEC-PR;2573;4;Privada com fins lucrativos;3;Faculdade;4106902;CURITIBA;41;PR;Sul;1;18;0;0;2;0;1;2;4;1;3;1;1;1;0;2;1;1;1;1239751.6;0;6547;272713.8;114140.4;190623.8;372616.6;0;0;356086.6
1085;FACULDADE METODISTA DE SANTA MARIA;FAMES;755;5;Privada sem fins lucrativos;3;Faculdade;4316907;SANTA MARIA;43;RS;Sul;0;46;1;0;4;2;16;8;13;1;0;0;1;0;0;0;0;1;1;50405845.6;0;3383683.8;20325137.8;7963959.4;9549361.8;2468939.6;0;0;22318141.4
1584;FACULDADE DE TECNOLOGIA DE GUARATINGUETÁ;FATEC GT;33;2;Pública Estadual;3;Faculdade;3518404;GUARATINGUETA;35;SP;Sudeste;0;15;0;0;0;0;0;3;5;2;4;1;0;0;0;0;0;0;1;0;340552678;0;215275480.2;26065258;68228218.8;8431563.8;22552157.2;0;0
530;FACULDADE DE MÚSICA DO ESPÍRITO SANTO;FAMES;368;2;Pública Estadual;3;Faculdade;3205309;VITORIA;32;ES;Sudeste;1;45;0;0;0;4;13;11;12;4;1;0;0;0;0;0;0;0;2;399961.8;14614197.2;106812;3735061.6;1430879.4;1118893.6;5783124;451972.6;0;0
1660;FACULDADE DE CIÊNCIAS SOCIAIS E TECNOLÓGICAS FACITEC;FACITEC;1086;4;Privada com fins lucrativos;3;Faculdade;5300108;BRASILIA;53;DF;Centro-Oeste;1;100;0;1;14;8;27;20;15;5;4;4;0;0;0;2;0;1;1;22217334.2;0;2575306.8;5959882.8;2256002.8;2575306.8;3709295;0;0;3024456
15410;Faculdade de Ciencias Humanas e Sociais de Serra Talhada;FACHUSST;430;3;Pública Municipal;3;Faculdade;2613909;SERRA TALHADA;26;PE;Nordeste;0;47;0;0;11;6;16;2;4;1;7;0;0;0;0;0;1;0;1;1880956.6;1074832.6;174121;1016632.8;1337662.6;397411.6;173861.2;50928.2;0;71526.2
1664;FACULDADE DA SAÚDE E ECOLOGIA HUMANA;FASEH;1090;4;Privada com fins lucrativos;3;Faculdade;3171204;VESPASIANO;31;MG;Sudeste;0;69;2;4;0;1;20;14;4;5;8;5;3;2;0;1;0;1;1;20848248.6;0;620511;6072742.2;1712824.8;5206164.8;8274032.8;0;0;2474723
837;FACULDADE DE CIÊNCIAS HUMANAS DE FORTALEZA;FCHFOR;580;5;Privada sem fins lucrativos;3;Faculdade;2304400;FORTALEZA;23;CE;Nordeste;1;18;0;0;4;1;2;2;2;2;3;0;0;1;1;0;1;0;2;235379.6;0;40344.6;305470.6;92516.8;19282.2;8789.2;185467.2;38400.2;45361.8
4355;FACULDADE DE TECNOLOGIA DE PALMAS;FTP;2743;4;Privada com fins lucrativos;3;Faculdade;1721000;PALMAS;17;TO;Norte;1;4;0;0;0;0;2;0;1;1;0;0;0;0;0;0;1;0;2;0;523535;0;47579;58152.2;23731.4;265964.2;42625.6;0;85482.6
13811;TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS;;873;4;Privada com fins lucrativos;3;Faculdade;3304557;RIO DE JANEIRO;33;RJ;Sudeste;1;39;0;0;0;1;8;10;8;2;5;2;1;1;1;0;0;1;2;2066606;0;18900;348689.8;176312.6;275346.2;1334339.8;0;0;34904.2
13743;FACULDADE PITÁGORAS DE GOVERNADOR VALADARES;PIT GV;1204;4;Privada com fins lucrativos;3;Faculdade;3127701;GOVERNADOR VALADARES;31;MG;Sudeste;0;26;0;0;0;0;7;5;10;0;1;1;0;2;0;0;1;0;1;320945384;0;9435259;44556093;7642748;34800783;46932001;32312549;0;29786354
637;FACULDADE DE ENGENHARIA SÃO PAULO;FESP;413;5;Privada sem fins lucrativos;3;Faculdade;3550308;SAO PAULO;35;SP;Sudeste;1;86;13;7;3;16;25;12;7;3;0;0;0;0;0;0;1;0;1;19722291.8;0;0;3092983;1190473;0;11888532;251053.2;34975.2;0
1213;FACULDADE FLEMING;SEF;819;5;Privada sem fins lucrativos;3;Faculdade;3509502;CAMPINAS;35;SP;Sudeste;0;24;0;0;3;1;7;5;4;1;0;2;1;0;0;0;1;0;1;6558044.4;0;0;2098574.2;786965.4;524643.6;983706.6;393482.6;459063.2;196741.4
12547;FACITEN - FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE NATAL;FACITEN;3431;4;Privada com fins lucrativos;3;Faculdade;2408102;NATAL;24;RN;Nordeste;1;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;2;59600;0;0;13465.6;7434;1672;580.8;30000;0;5000
1822;FACULDADE SUL-AMERICANA;FASAM;1207;4;Privada com fins lucrativos;3;Faculdade;5208707;GOIANIA;52;GO;Centro-Oeste;1;51;3;2;2;1;13;11;3;4;4;2;2;3;0;1;0;0;2;7791177.6;0;0;2415964;1062096.8;1580652.6;0;0;21134;0
152;FACULDADE DE CIÊNCIAS CONTÁBEIS;FACIC;111;5;Privada sem fins lucrativos;3;Faculdade;2927408;SALVADOR;29;BA;Nordeste;1;86;0;4;4;8;17;26;7;7;9;2;1;1;0;0;1;0;1;14961430.8;0;0;3582546.4;1801457.2;2823264;0;350000;31200;3101801.6
2437;FACULDADE PITÁGORAS DE TEIXEIRA DE FREITAS;PIT TEIXEIRA;14514;4;Privada com fins lucrativos;3;Faculdade;2931350;TEIXEIRA DE FREITAS;29;BA;Nordeste;0;86;8;5;15;6;23;12;6;0;3;2;3;2;0;1;1;1;1;978474253;0;379300621;67406093;65877471;66505866;169560708;36519610;0;289464144
1296;ESCOLA SUPERIOR DE MARKETING;ESM;864;5;Privada sem fins lucrativos;3;Faculdade;2611606;RECIFE;26;PE;Nordeste;1;10;0;0;0;0;2;0;7;0;1;0;0;0;0;0;0;1;2;1775249;0;0;701223;177524;351499;35508;422509;19527;67459
269;FACULDADE FACCAT;FACCAT;192;4;Privada com fins lucrativos;3;Faculdade;3555000;TUPA;35;SP;Sudeste;0;25;1;1;0;0;8;3;9;2;1;0;0;0;0;0;1;1;1;4354434;0;11565;1348353.6;354039.6;618454;889094.8;0;49866.8;732644.2
1519;FACULDADE DE PATO BRANCO;FADEP;998;4;Privada com fins lucrativos;3;Faculdade;4118501;PATO BRANCO;41;PR;Sul;0;113;9;2;3;3;34;22;23;4;10;3;0;0;0;0;0;0;2;14773180.4;0;517400.8;4257300.2;1353946.8;3470185.8;1449664.2;1126490.2;0;1427957
1328;FACULDADE DE COMUNICAÇÃO E TURISMO DE OLINDA;FACOTTUR;887;5;Privada sem fins lucrativos;3;Faculdade;2609600;OLINDA;26;PE;Nordeste;0;30;0;1;1;2;6;8;7;1;4;0;0;0;0;0;0;0;1;4345282.4;0;200000;322152.6;991399.2;323408.6;725535;433185.2;4100;1394085.6
15079;FACULDADE MASTER DE PARAUAPEBAS - FAMAP;FAMAP;14728;4;Privada com fins lucrativos;3;Faculdade;1505536;PARAUAPEBAS;15;PA;Norte;0;7;0;0;0;0;3;0;2;0;2;0;0;0;0;0;0;1;1;203516.8;0;3160000;73007.6;71347;40234.2;10590;3043332.2;1800;10100
194;ESCOLA DE ENFERMAGEM DA FUNDAÇÃO TÉCNICO EDUCACIONAL SOUZA MARQUES;EEFTESM;135;5;Privada sem fins lucrativos;3;Faculdade;3304557;RIO DE JANEIRO;33;RJ;Sudeste;1;149;3;12;5;10;39;30;29;17;3;1;0;0;0;0;0;1;1;57481258.8;0;997647.4;21814214;3657101.8;6563364.8;17767065.4;578939;0;0
3954;FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE OLIVEIRA;FACIJUGO;2126;5;Privada sem fins lucrativos;3;Faculdade;3145604;OLIVEIRA;31;MG;Sudeste;0;27;0;0;3;2;4;2;6;1;3;2;3;1;0;0;1;0;1;2996490.6;0;86512.8;1291901;553672;581439.6;0;8695.4;26096;502412.4
519;UNIVERSIDADE CATÓLICA DO SALVADOR;UCSAL;360;5;Privada sem fins lucrativos;1;Universidade;2927408;SALVADOR;29;BA;Nordeste;1;350;5;34;22;30;100;62;67;17;7;3;3;0;0;0;1;1;2;63366870.6;0;18754422.6;21446419.6;11224377.8;24902659;21251740;1899232;0;21982432.8
3154;FACULDADE DE TECNOLOGIA SENAI RIO DO SUL;SENAI RIO DO SUL;822;5;Privada sem fins lucrativos;3;Faculdade;4214805;RIO DO SUL;42;SC;Sul;0;10;0;0;0;0;0;0;4;0;5;1;0;0;0;0;0;0;2;38376;0;0;13100;5204;15058;6580;0;0;0
4731;FACULDADE MESSIANICA;;3021;5;Privada sem fins lucrativos;3;Faculdade;3550308;SAO PAULO;35;SP;Sudeste;1;9;0;0;0;0;2;2;0;3;1;1;0;0;0;0;0;0;2;2478717;0;12000;510537.8;247089.4;280397.6;1006794;474000;36000;0
2408;FACULDADE ESAMC SANTOS;ESAMC;1567;4;Privada com fins lucrativos;3;Faculdade;3548500;SANTOS;35;SP;Sudeste;0;22;0;0;0;0;8;10;2;0;1;1;0;0;0;0;1;0;1;7092687.8;0;0;1702245;496488;1134830;496488;0;978850;0
22;UNIVERSIDADE PRESBITERIANA MACKENZIE;MACKENZIE;22;5;Privada sem fins lucrativos;1;Universidade;3550308;SAO PAULO;35;SP;Sudeste;1;1701;21;76;24;64;368;492;306;197;55;50;20;23;1;4;1;1;1;517000942.8;0;27185171.4;190276564;107074078.8;84483831.4;0;50204054.4;1971748.8;119050568.2
609;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;UNIOESTE;37;2;Pública Estadual;1;Universidade;4104808;CASCAVEL;41;PR;Sul;0;1110;7;4;13;33;288;130;223;72;221;65;37;15;1;1;1;1;2;29781704.4;266963079.2;10399057.4;131161635;114045716.6;110000.2;61771705.2;6056065;0;0
1717;FACULDADE DE IMPERATRIZ;FACIMP;1134;4;Privada com fins lucrativos;3;Faculdade;2105302;IMPERATRIZ;21;MA;Nordeste;0;138;6;7;13;11;38;51;5;2;4;0;1;0;0;0;0;1;1;20711774.6;0;121824;8842524.2;1879587;3377116;4587818;973206.2;20518.2;10821.4
3688;FACULDADES INTEGRADAS DO VALE DO IVAÍ;;688;5;Privada sem fins lucrativos;3;Faculdade;4111506;IVAIPORA;41;PR;Sul;0;39;4;8;5;1;5;2;1;0;8;4;1;0;0;0;1;1;2;3712982.2;0;50952.6;1202921.6;617132.4;890026.8;137267.6;196848.8;63683.8;656054.2
18440;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;16047;1;Pública Federal;1;Universidade;1504208;MARABA;15;PA;Norte;0;41;0;0;0;0;2;1;2;9;11;12;2;2;0;0;1;1;2;0;3727279.4;0;15837813.6;3171118;4598572;5902217.8;3256664.6;0;0
5537;FACULDADES VALE DO CARANGOLA - FAVALE;FAVALE;2197;5;Privada sem fins lucrativos;3;Faculdade;3113305;CARANGOLA;31;MG;Sudeste;0;40;2;1;4;3;9;7;7;2;3;0;1;1;0;0;0;0;1;2957276;0;66721.6;1079454.6;637564.8;289332.2;354984;45608.4;7984.8;516214
4090;FACULDADE DE ROSEIRA;FARO;14933;4;Privada com fins lucrativos;3;Faculdade;3544301;ROSEIRA;35;SP;Sudeste;0;16;1;2;1;3;2;3;2;0;2;0;0;0;0;0;0;1;1;1654910.8;0;0;302567;316676.4;449931.4;250832.8;134822.6;112874.8;0
14882;FACULDADE HORIZONTE;FACHORIZONTE;14259;4;Privada com fins lucrativos;3;Faculdade;5300108;BRASILIA;53;DF;Centro-Oeste;1;9;0;0;0;0;3;1;1;1;0;2;0;1;0;0;1;1;2;153810;70000;30000;73062.8;95352;51203.4;8000;8557;1000;8000
3962;FACULDADE DE TECNOLOGIA SENAI CIMATEC;SENAI CIMATEC;2499;5;Privada sem fins lucrativos;3;Faculdade;2927408;SALVADOR;29;BA;Nordeste;1;95;0;0;0;0;12;6;29;18;11;9;5;5;0;0;1;1;2;6106446.4;1967835;159473;5923527.6;553798.8;5465120;2025668.4;286465.4;894234.4;0
666;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;UEFS;438;2;Pública Estadual;1;Universidade;2910800;FEIRA DE SANTANA;29;BA;Nordeste;0;794;0;10;1;9;239;109;166;73;114;39;19;10;2;3;1;1;2;217443667.4;5631031.2;3233235.4;111758656.2;23819065.6;28559066.4;34182011.8;9979459;1599895.4;13960657.2
2;UNIVERSIDADE DE BRASÍLIA;UNB;2;1;Pública Federal;1;Universidade;5300108;BRASILIA;53;DF;Centro-Oeste;1;2752;17;66;12;49;308;378;368;394;515;383;117;95;30;20;1;1;2;466393905;1317700243.2;185146302.6;436854926;243434809;496447.8;699442640;55600837.4;0;517537118
674;CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO;CESVASF;446;3;Pública Municipal;3;Faculdade;2601607;BELEM DE SAO FRANCISCO;26;PE;Nordeste;0;33;2;0;1;1;6;4;5;5;8;1;0;0;0;0;1;1;1;1674091;1607400;178614.8;957060.6;788191.8;214822.4;1087707.6;0;0;203535.4
994;Faculdade de Duque de Caxias;FDC;698;5;Privada sem fins lucrativos;3;Faculdade;3301702;DUQUE DE CAXIAS;33;RJ;Sudeste;0;26;4;4;0;1;8;1;4;2;1;1;0;0;0;0;1;1;1;9379446;0;0;3001422.8;1125533.6;750355.6;1406917;562766.8;656561.2;281383.4
2030;INSTITUTO SUPERIOR DE EDUCAÇÃO CAMPO LIMPO PAULISTA;ISECAMP;849;4;Privada com fins lucrativos;3;Faculdade;3509601;CAMPO LIMPO PAULISTA;35;SP;Sudeste;0;185;4;3;28;14;45;14;51;16;9;1;0;0;0;0;1;1;2;3135286.2;0;0;339318;226212;268066.2;901678.8;0;458456;0
1968;FACULDADE ATLÂNTICO;FA;1293;4;Privada com fins lucrativos;3;Faculdade;2800308;ARACAJU;28;SE;Nordeste;1;16;0;0;5;2;2;1;3;0;2;0;1;0;0;0;0;0;2;1250000;0;0;41290.4;11058.4;12400.2;162125;312500;21125;335000
1342;Faculdade Doctum de Pedagogia da Serra;DOCTUM;218;5;Privada sem fins lucrativos;3;Faculdade;3205002;SERRA;32;ES;Sudeste;0;53;1;2;2;4;15;9;6;1;3;2;3;3;1;1;0;0;1;102067962.6;0;3515939.6;21175298.2;10146037.4;0;13341271.6;1029313.6;0;49693015.8
1735;FACULDADE DE CIÊNCIAS APLICADAS DOUTOR LEÃO SAMPAIO;FLS;1149;4;Privada com fins lucrativos;3;Faculdade;2307304;JUAZEIRO DO NORTE;23;CE;Nordeste;0;243;0;2;0;3;96;41;45;16;30;9;1;0;0;0;1;1;1;45161990;0;9273725.6;8019642.8;1234259.8;5337642.6;8354838.2;912073.8;0;388538
4586;FACULDADE DO NORTE GOIANO;FNG;2908;4;Privada com fins lucrativos;3;Faculdade;5218003;PORANGATU;52;GO;Centro-Oeste;0;20;0;0;2;2;5;2;6;1;2;0;0;0;0;0;1;1;1;1935927;0;57000;427659.4;196454.2;180992.4;31700;488100;39758.6;27080
11593;FACULDADE DE TECNOLOGIA DE MACAPÁ;FTA;2917;4;Privada com fins lucrativos;3;Faculdade;1600303;MACAPA;16;AP;Norte;1;17;1;0;0;0;3;5;3;0;4;0;0;1;0;0;0;1;1;627629.4;0;29314.4;196779;19354.8;72311.8;313792.4;44687.2;0;0
891;FACULDADE ANHANGUERA DE BELO HORIZONTE;;2600;4;Privada com fins lucrativos;3;Faculdade;3106200;BELO HORIZONTE;31;MG;Sudeste;1;93;0;0;0;3;35;33;15;5;0;0;1;0;1;0;0;1;1;1352863839.6;0;421587833.4;294409030;174557870.8;253744653.6;756524315;167436759.6;20572659.2;149045852.2
3232;FACULDADE IGUAÇU;FI;2688;4;Privada com fins lucrativos;3;Faculdade;4104501;CAPANEMA;41;PR;Sul;0;12;0;0;1;1;0;0;0;1;5;2;0;2;0;0;0;0;2;122263;0;0;73961.4;58856.2;57337.8;17520.4;0;0;0
1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;UNIFEOB;171;5;Privada sem fins lucrativos;2;Centro Universitário;3549102;SAO JOAO DA BOA VISTA;35;SP;Sudeste;0;178;5;9;4;1;46;31;32;26;6;8;3;5;2;0;0;0;2;24187802;0;12161329.4;6209168;3714742;5015266.2;11102241.8;2547114.6;0;0
